"BEND_MAP_ID","EdgeBetweenness","interaction","name","node::Source_selected","node::Target_selected","selected","shared interaction","shared name"
"71669","591.0","interacts with","CEBPD (interacts with) TGIF2","false","false","false","interacts with","CEBPD (interacts with) TGIF2"
"71667","591.0","interacts with","CEBPD (interacts with) RFXANK","false","false","false","interacts with","CEBPD (interacts with) RFXANK"
"71665","17652.81214618735","interacts with","CEBPD (interacts with) HNF4A","false","false","false","interacts with","CEBPD (interacts with) HNF4A"
"71663","591.0","interacts with","CEBPD (interacts with) CDKN3","false","false","false","interacts with","CEBPD (interacts with) CDKN3"
"71661","591.0","interacts with","CEBPD (interacts with) MRPS27","false","false","false","interacts with","CEBPD (interacts with) MRPS27"
"71659","591.0","interacts with","CEBPD (interacts with) FASTKD2","false","false","false","interacts with","CEBPD (interacts with) FASTKD2"
"71657","6717.244072594012","interacts with","CEBPD (interacts with) SRF","false","false","false","interacts with","CEBPD (interacts with) SRF"
"71655","591.0","interacts with","CEBPD (interacts with) BPTF","false","false","false","interacts with","CEBPD (interacts with) BPTF"
"71653","657.7777777777693","interacts with","CEBPD (interacts with) HP","false","false","false","interacts with","CEBPD (interacts with) HP"
"71651","591.0","interacts with","CEBPD (interacts with) NOP16","false","false","false","interacts with","CEBPD (interacts with) NOP16"
"71649","591.0","interacts with","CEBPD (interacts with) GEMIN8","false","false","false","interacts with","CEBPD (interacts with) GEMIN8"
"71647","39731.86431068923","interacts with","CEBPD (interacts with) CREB1","false","false","false","interacts with","CEBPD (interacts with) CREB1"
"71645","591.0","interacts with","CEBPD (interacts with) ZNF397","false","false","false","interacts with","CEBPD (interacts with) ZNF397"
"71643","591.0","interacts with","CEBPD (interacts with) ACTL6A","false","false","false","interacts with","CEBPD (interacts with) ACTL6A"
"71641","591.0","interacts with","CEBPD (interacts with) ZNF121","false","false","false","interacts with","CEBPD (interacts with) ZNF121"
"71639","591.0","interacts with","CEBPD (interacts with) EXOSC3","false","false","false","interacts with","CEBPD (interacts with) EXOSC3"
"71637","591.0","interacts with","CEBPD (interacts with) G2E3","false","false","false","interacts with","CEBPD (interacts with) G2E3"
"71635","591.0","interacts with","CEBPD (interacts with) ANP32E","false","false","false","interacts with","CEBPD (interacts with) ANP32E"
"71631","591.0","interacts with","CEBPD (interacts with) PARPBP","false","false","false","interacts with","CEBPD (interacts with) PARPBP"
"71629","591.0","interacts with","CEBPD (interacts with) NUP37","false","false","false","interacts with","CEBPD (interacts with) NUP37"
"71627","591.0","interacts with","CEBPD (interacts with) RBPJ","false","false","false","interacts with","CEBPD (interacts with) RBPJ"
"71625","591.0","interacts with","CEBPD (interacts with) CENPN","false","false","false","interacts with","CEBPD (interacts with) CENPN"
"71621","591.0","interacts with","CEBPD (interacts with) NIP7","false","false","false","interacts with","CEBPD (interacts with) NIP7"
"71619","591.0","interacts with","CEBPD (interacts with) YBX1","false","false","false","interacts with","CEBPD (interacts with) YBX1"
"71613","711.2000000000041","interacts with","CEBPD (interacts with) THRB","false","false","false","interacts with","CEBPD (interacts with) THRB"
"71611","591.0","interacts with","CEBPD (interacts with) DNAH14","false","false","false","interacts with","CEBPD (interacts with) DNAH14"
"71609","591.0","interacts with","CEBPD (interacts with) ZNF581","false","false","false","interacts with","CEBPD (interacts with) ZNF581"
"71605","666.125","interacts with","CEBPD (interacts with) POLB","false","false","false","interacts with","CEBPD (interacts with) POLB"
"71603","742.3015873015972","interacts with","CEBPD (interacts with) TMEM37","false","false","false","interacts with","CEBPD (interacts with) TMEM37"
"71601","591.0","interacts with","CEBPD (interacts with) RFC4","false","false","false","interacts with","CEBPD (interacts with) RFC4"
"71599","591.0","interacts with","CEBPD (interacts with) POU2F1","false","false","false","interacts with","CEBPD (interacts with) POU2F1"
"71597","591.0","interacts with","CEBPD (interacts with) ACAA1","false","false","false","interacts with","CEBPD (interacts with) ACAA1"
"71593","591.0","interacts with","CEBPD (interacts with) GMNN","false","false","false","interacts with","CEBPD (interacts with) GMNN"
"71591","676.857142857143","interacts with","CEBPD (interacts with) RAB28","false","false","false","interacts with","CEBPD (interacts with) RAB28"
"71587","591.0","interacts with","CEBPD (interacts with) NUDT15","false","false","false","interacts with","CEBPD (interacts with) NUDT15"
"71585","591.0","interacts with","CEBPD (interacts with) ZNF691","false","false","false","interacts with","CEBPD (interacts with) ZNF691"
"71581","591.0","interacts with","CEBPD (interacts with) POLR1C","false","false","false","interacts with","CEBPD (interacts with) POLR1C"
"71579","591.0","interacts with","CEBPD (interacts with) ZNF33A","false","false","false","interacts with","CEBPD (interacts with) ZNF33A"
"71577","591.0","interacts with","CEBPD (interacts with) GSN","false","false","false","interacts with","CEBPD (interacts with) GSN"
"71575","591.0","interacts with","CEBPD (interacts with) TIPIN","false","false","false","interacts with","CEBPD (interacts with) TIPIN"
"71573","591.0","interacts with","CEBPD (interacts with) ARID2","false","false","false","interacts with","CEBPD (interacts with) ARID2"
"71571","591.0","interacts with","CEBPD (interacts with) VEZF1","false","false","false","interacts with","CEBPD (interacts with) VEZF1"
"71569","847.4444444444506","interacts with","CEBPD (interacts with) PHGDH","false","false","false","interacts with","CEBPD (interacts with) PHGDH"
"71567","591.0","interacts with","CEBPD (interacts with) AEBP2","false","false","false","interacts with","CEBPD (interacts with) AEBP2"
"71565","591.0","interacts with","CEBPD (interacts with) ARID3B","false","false","false","interacts with","CEBPD (interacts with) ARID3B"
"71563","591.0","interacts with","CEBPD (interacts with) PEMT","false","false","false","interacts with","CEBPD (interacts with) PEMT"
"71561","591.0","interacts with","CEBPD (interacts with) ATG5","false","false","false","interacts with","CEBPD (interacts with) ATG5"
"71559","591.0","interacts with","CEBPD (interacts with) SKIL","false","false","false","interacts with","CEBPD (interacts with) SKIL"
"71557","591.0","interacts with","CEBPD (interacts with) STAT2","false","false","false","interacts with","CEBPD (interacts with) STAT2"
"71555","591.0","interacts with","CEBPD (interacts with) ZNF675","false","false","false","interacts with","CEBPD (interacts with) ZNF675"
"71553","591.0","interacts with","CEBPD (interacts with) GALM","false","false","false","interacts with","CEBPD (interacts with) GALM"
"71551","591.0","interacts with","CEBPD (interacts with) IL6ST","false","false","false","interacts with","CEBPD (interacts with) IL6ST"
"71549","591.0","interacts with","CEBPD (interacts with) UQCC1","false","false","false","interacts with","CEBPD (interacts with) UQCC1"
"71545","591.0","interacts with","CEBPD (interacts with) KIF20B","false","false","false","interacts with","CEBPD (interacts with) KIF20B"
"71541","591.0","interacts with","CEBPD (interacts with) HMMR","false","false","false","interacts with","CEBPD (interacts with) HMMR"
"71539","591.0","interacts with","CEBPD (interacts with) ZNF589","false","false","false","interacts with","CEBPD (interacts with) ZNF589"
"71537","591.0","interacts with","CEBPD (interacts with) TERF1","false","false","false","interacts with","CEBPD (interacts with) TERF1"
"71535","591.0","interacts with","CEBPD (interacts with) GNPNAT1","false","false","false","interacts with","CEBPD (interacts with) GNPNAT1"
"71533","591.0","interacts with","CEBPD (interacts with) ANAPC4","false","false","false","interacts with","CEBPD (interacts with) ANAPC4"
"71529","591.0","interacts with","CEBPD (interacts with) ZNF286A","false","false","false","interacts with","CEBPD (interacts with) ZNF286A"
"71527","591.0","interacts with","CEBPD (interacts with) NDUFAF4","false","false","false","interacts with","CEBPD (interacts with) NDUFAF4"
"71525","20634.59050116574","interacts with","CEBPD (interacts with) FOXA1","false","false","false","interacts with","CEBPD (interacts with) FOXA1"
"71523","591.0","interacts with","CEBPD (interacts with) SKA3","false","false","false","interacts with","CEBPD (interacts with) SKA3"
"71519","591.0","interacts with","CEBPD (interacts with) NUDT1","false","false","false","interacts with","CEBPD (interacts with) NUDT1"
"71517","591.0","interacts with","CEBPD (interacts with) GMPR2","false","false","false","interacts with","CEBPD (interacts with) GMPR2"
"71513","591.0","interacts with","CEBPD (interacts with) PPIL1","false","false","false","interacts with","CEBPD (interacts with) PPIL1"
"71509","591.0","interacts with","CEBPD (interacts with) TBPL1","false","false","false","interacts with","CEBPD (interacts with) TBPL1"
"71507","591.0","interacts with","CEBPD (interacts with) NUP85","false","false","false","interacts with","CEBPD (interacts with) NUP85"
"71505","591.0","interacts with","CEBPD (interacts with) ISY1","false","false","false","interacts with","CEBPD (interacts with) ISY1"
"71501","591.0","interacts with","CEBPD (interacts with) BBS9","false","false","false","interacts with","CEBPD (interacts with) BBS9"
"71499","591.0","interacts with","CEBPD (interacts with) AMZ2","false","false","false","interacts with","CEBPD (interacts with) AMZ2"
"71497","591.0","interacts with","CEBPD (interacts with) PPT1","false","false","false","interacts with","CEBPD (interacts with) PPT1"
"71495","591.0","interacts with","CEBPD (interacts with) F2","false","false","false","interacts with","CEBPD (interacts with) F2"
"71493","591.0","interacts with","CEBPD (interacts with) DSN1","false","false","false","interacts with","CEBPD (interacts with) DSN1"
"71491","716.4166666666665","interacts with","CEBPD (interacts with) PON2","false","false","false","interacts with","CEBPD (interacts with) PON2"
"71489","676.857142857143","interacts with","CEBPD (interacts with) MTUS1","false","false","false","interacts with","CEBPD (interacts with) MTUS1"
"71487","591.0","interacts with","CEBPD (interacts with) THAP4","false","false","false","interacts with","CEBPD (interacts with) THAP4"
"71485","591.0","interacts with","CEBPD (interacts with) GSTK1","false","false","false","interacts with","CEBPD (interacts with) GSTK1"
"71481","651.1000000000072","interacts with","CEBPD (interacts with) F10","false","false","false","interacts with","CEBPD (interacts with) F10"
"71479","591.0","interacts with","CEBPD (interacts with) EEF1E1","false","false","false","interacts with","CEBPD (interacts with) EEF1E1"
"71477","591.0","interacts with","CEBPD (interacts with) NDUFAF5","false","false","false","interacts with","CEBPD (interacts with) NDUFAF5"
"71475","591.0","interacts with","CEBPD (interacts with) LITAF","false","false","false","interacts with","CEBPD (interacts with) LITAF"
"71473","591.0","interacts with","CEBPD (interacts with) PUS7L","false","false","false","interacts with","CEBPD (interacts with) PUS7L"
"71469","591.0","interacts with","CEBPD (interacts with) APOC3","false","false","false","interacts with","CEBPD (interacts with) APOC3"
"71465","591.0","interacts with","CEBPD (interacts with) AIMP2","false","false","false","interacts with","CEBPD (interacts with) AIMP2"
"71463","591.0","interacts with","CEBPD (interacts with) NEDD1","false","false","false","interacts with","CEBPD (interacts with) NEDD1"
"71459","591.0","interacts with","CEBPD (interacts with) DERA","false","false","false","interacts with","CEBPD (interacts with) DERA"
"71457","591.0","interacts with","CEBPD (interacts with) DEPDC7","false","false","false","interacts with","CEBPD (interacts with) DEPDC7"
"71455","591.0","interacts with","CEBPD (interacts with) ZFP64","false","false","false","interacts with","CEBPD (interacts with) ZFP64"
"71453","591.0","interacts with","CEBPD (interacts with) ATIC","false","false","false","interacts with","CEBPD (interacts with) ATIC"
"71449","675.1428571428573","interacts with","CEBPD (interacts with) FMO5","false","false","false","interacts with","CEBPD (interacts with) FMO5"
"71447","591.0","interacts with","CEBPD (interacts with) NT5DC2","false","false","false","interacts with","CEBPD (interacts with) NT5DC2"
"71445","591.0","interacts with","CEBPD (interacts with) HAUS1","false","false","false","interacts with","CEBPD (interacts with) HAUS1"
"71443","3569.8706959706565","interacts with","CEBPD (interacts with) EPAS1","false","false","false","interacts with","CEBPD (interacts with) EPAS1"
"71439","591.0","interacts with","CEBPD (interacts with) PHF20","false","false","false","interacts with","CEBPD (interacts with) PHF20"
"71437","591.0","interacts with","CEBPD (interacts with) MTAP","false","false","false","interacts with","CEBPD (interacts with) MTAP"
"71435","666.125","interacts with","CEBPD (interacts with) TFDP2","false","false","false","interacts with","CEBPD (interacts with) TFDP2"
"71433","591.0","interacts with","CEBPD (interacts with) COQ3","false","false","false","interacts with","CEBPD (interacts with) COQ3"
"71429","676.857142857143","interacts with","CEBPD (interacts with) OAZ2","false","false","false","interacts with","CEBPD (interacts with) OAZ2"
"71427","666.125","interacts with","CEBPD (interacts with) FOXO1","false","false","false","interacts with","CEBPD (interacts with) FOXO1"
"71425","591.0","interacts with","CEBPD (interacts with) ZNF286B","false","false","false","interacts with","CEBPD (interacts with) ZNF286B"
"71421","591.0","interacts with","CEBPD (interacts with) TPX2","false","false","false","interacts with","CEBPD (interacts with) TPX2"
"71417","651.1000000000072","interacts with","CEBPD (interacts with) AMBP","false","false","false","interacts with","CEBPD (interacts with) AMBP"
"71415","17150.2702630701","interacts with","CEBPD (interacts with) FOSL2","false","false","false","interacts with","CEBPD (interacts with) FOSL2"
"71413","591.0","interacts with","CEBPD (interacts with) ASPH","false","false","false","interacts with","CEBPD (interacts with) ASPH"
"71411","591.0","interacts with","CEBPD (interacts with) MSH2","false","false","false","interacts with","CEBPD (interacts with) MSH2"
"71409","666.125","interacts with","CEBPD (interacts with) LAMC1","false","false","false","interacts with","CEBPD (interacts with) LAMC1"
"71407","711.2000000000041","interacts with","CEBPD (interacts with) ALB","false","false","false","interacts with","CEBPD (interacts with) ALB"
"71405","591.0","interacts with","CEBPD (interacts with) VPS72","false","false","false","interacts with","CEBPD (interacts with) VPS72"
"71403","591.0","interacts with","CEBPD (interacts with) WDYHV1","false","false","false","interacts with","CEBPD (interacts with) WDYHV1"
"71401","591.0","interacts with","CEBPD (interacts with) LAMB2","false","false","false","interacts with","CEBPD (interacts with) LAMB2"
"71399","591.0","interacts with","CEBPD (interacts with) GMPS","false","false","false","interacts with","CEBPD (interacts with) GMPS"
"71397","747.2714285714287","interacts with","CEBPD (interacts with) GTF2I","false","false","false","interacts with","CEBPD (interacts with) GTF2I"
"71395","591.0","interacts with","CEBPD (interacts with) EFTUD2","false","false","false","interacts with","CEBPD (interacts with) EFTUD2"
"71393","591.0","interacts with","CEBPD (interacts with) DUT","false","false","false","interacts with","CEBPD (interacts with) DUT"
"71387","591.0","interacts with","CEBPD (interacts with) CTPS1","false","false","false","interacts with","CEBPD (interacts with) CTPS1"
"71383","591.0","interacts with","CEBPD (interacts with) E2F5","false","false","false","interacts with","CEBPD (interacts with) E2F5"
"71381","591.0","interacts with","CEBPD (interacts with) ZNF101","false","false","false","interacts with","CEBPD (interacts with) ZNF101"
"71379","591.0","interacts with","CEBPD (interacts with) MPC1","false","false","false","interacts with","CEBPD (interacts with) MPC1"
"71377","591.0","interacts with","CEBPD (interacts with) COMMD10","false","false","false","interacts with","CEBPD (interacts with) COMMD10"
"71375","591.0","interacts with","CEBPD (interacts with) ZNF281","false","false","false","interacts with","CEBPD (interacts with) ZNF281"
"71373","591.0","interacts with","CEBPD (interacts with) THYN1","false","false","false","interacts with","CEBPD (interacts with) THYN1"
"71371","847.4444444444506","interacts with","CEBPD (interacts with) HELLS","false","false","false","interacts with","CEBPD (interacts with) HELLS"
"71369","591.0","interacts with","CEBPD (interacts with) C12orf45","false","false","false","interacts with","CEBPD (interacts with) C12orf45"
"71367","591.0","interacts with","CEBPD (interacts with) ZNF569","false","false","false","interacts with","CEBPD (interacts with) ZNF569"
"71363","591.0","interacts with","CEBPD (interacts with) PYGL","false","false","false","interacts with","CEBPD (interacts with) PYGL"
"71361","591.0","interacts with","CEBPD (interacts with) MELK","false","false","false","interacts with","CEBPD (interacts with) MELK"
"71357","591.0","interacts with","CEBPD (interacts with) G6PC3","false","false","false","interacts with","CEBPD (interacts with) G6PC3"
"71355","591.0","interacts with","CEBPD (interacts with) TMEM120A","false","false","false","interacts with","CEBPD (interacts with) TMEM120A"
"71353","591.0","interacts with","CEBPD (interacts with) CDCA3","false","false","false","interacts with","CEBPD (interacts with) CDCA3"
"71351","591.0","interacts with","CEBPD (interacts with) ZFYVE21","false","false","false","interacts with","CEBPD (interacts with) ZFYVE21"
"71349","591.0","interacts with","CEBPD (interacts with) SULT1A2","false","false","false","interacts with","CEBPD (interacts with) SULT1A2"
"71347","591.0","interacts with","CEBPD (interacts with) EBNA1BP2","false","false","false","interacts with","CEBPD (interacts with) EBNA1BP2"
"71345","16926.84645354625","interacts with","CEBPD (interacts with) NR2F2","false","false","false","interacts with","CEBPD (interacts with) NR2F2"
"71343","711.2000000000041","interacts with","CEBPD (interacts with) F3","false","false","false","interacts with","CEBPD (interacts with) F3"
"71341","985.825641025643","interacts with","CEBPD (interacts with) RGN","false","false","false","interacts with","CEBPD (interacts with) RGN"
"71339","591.0","interacts with","CEBPD (interacts with) RRM1","false","false","false","interacts with","CEBPD (interacts with) RRM1"
"71337","795.3428571428634","interacts with","CEBPD (interacts with) KNG1","false","false","false","interacts with","CEBPD (interacts with) KNG1"
"71335","591.0","interacts with","CEBPD (interacts with) IMP4","false","false","false","interacts with","CEBPD (interacts with) IMP4"
"71333","591.0","interacts with","CEBPD (interacts with) KNSTRN","false","false","false","interacts with","CEBPD (interacts with) KNSTRN"
"71331","591.0","interacts with","CEBPD (interacts with) MORN2","false","false","false","interacts with","CEBPD (interacts with) MORN2"
"71329","847.4444444444506","interacts with","CEBPD (interacts with) ALDH9A1","false","false","false","interacts with","CEBPD (interacts with) ALDH9A1"
"71327","1351.4861111111286","interacts with","CEBPD (interacts with) FANCB","false","false","false","interacts with","CEBPD (interacts with) FANCB"
"71325","1093.4166666666556","interacts with","CEBPD (interacts with) ADSL","false","false","false","interacts with","CEBPD (interacts with) ADSL"
"71321","591.0","interacts with","CEBPD (interacts with) PLK1","false","false","false","interacts with","CEBPD (interacts with) PLK1"
"61525","583.0","interacts with","REST (interacts with) EXOSC3","false","false","false","interacts with","REST (interacts with) EXOSC3"
"61523","583.0","interacts with","REST (interacts with) DUT","false","false","false","interacts with","REST (interacts with) DUT"
"61521","702.8749999999982","interacts with","REST (interacts with) SEC11C","false","false","false","interacts with","REST (interacts with) SEC11C"
"61517","733.25","interacts with","REST (interacts with) DPYSL2","false","false","false","interacts with","REST (interacts with) DPYSL2"
"61512","583.0","interacts with","REST (interacts with) KLHL7","false","false","false","interacts with","REST (interacts with) KLHL7"
"61510","583.0","interacts with","REST (interacts with) TFRC","false","false","false","interacts with","REST (interacts with) TFRC"
"61508","665.8571428571433","interacts with","REST (interacts with) MAD2L1","false","false","false","interacts with","REST (interacts with) MAD2L1"
"61506","583.0","interacts with","REST (interacts with) ANP32E","false","false","false","interacts with","REST (interacts with) ANP32E"
"61502","668.8571428571432","interacts with","REST (interacts with) RAB28","false","false","false","interacts with","REST (interacts with) RAB28"
"61498","878.25","interacts with","REST (interacts with) PMAIP1","false","false","false","interacts with","REST (interacts with) PMAIP1"
"61495","583.0","interacts with","REST (interacts with) MORN2","false","false","false","interacts with","REST (interacts with) MORN2"
"61489","583.0","interacts with","REST (interacts with) ID2","false","false","false","interacts with","REST (interacts with) ID2"
"61487","611.9999999999992","interacts with","REST (interacts with) NUP35","false","false","false","interacts with","REST (interacts with) NUP35"
"61485","583.0","interacts with","REST (interacts with) NUF2","false","false","false","interacts with","REST (interacts with) NUF2"
"61483","583.0","interacts with","REST (interacts with) ZFP64","false","false","false","interacts with","REST (interacts with) ZFP64"
"61481","583.0","interacts with","REST (interacts with) NIF3L1","false","false","false","interacts with","REST (interacts with) NIF3L1"
"61479","2956.90079365077","interacts with","REST (interacts with) EPAS1","false","false","false","interacts with","REST (interacts with) EPAS1"
"61476","583.0","interacts with","REST (interacts with) DTWD1","false","false","false","interacts with","REST (interacts with) DTWD1"
"61474","583.0","interacts with","REST (interacts with) MTF2","false","false","false","interacts with","REST (interacts with) MTF2"
"61472","583.0","interacts with","REST (interacts with) NDUFAF5","false","false","false","interacts with","REST (interacts with) NDUFAF5"
"61470","583.0","interacts with","REST (interacts with) TATDN3","false","false","false","interacts with","REST (interacts with) TATDN3"
"61468","583.0","interacts with","REST (interacts with) THYN1","false","false","false","interacts with","REST (interacts with) THYN1"
"61464","655.8769230769234","interacts with","REST (interacts with) SF3B3","false","false","false","interacts with","REST (interacts with) SF3B3"
"61462","583.0","interacts with","REST (interacts with) SKA3","false","false","false","interacts with","REST (interacts with) SKA3"
"61460","583.0","interacts with","REST (interacts with) TSFM","false","false","false","interacts with","REST (interacts with) TSFM"
"61458","647.4444444444362","interacts with","REST (interacts with) DCAF13","false","false","false","interacts with","REST (interacts with) DCAF13"
"61456","583.0","interacts with","REST (interacts with) ZWILCH","false","false","false","interacts with","REST (interacts with) ZWILCH"
"61454","583.0","interacts with","REST (interacts with) NUDT15","false","false","false","interacts with","REST (interacts with) NUDT15"
"61452","583.0","interacts with","REST (interacts with) NUP54","false","false","false","interacts with","REST (interacts with) NUP54"
"61448","583.0","interacts with","REST (interacts with) SLC38A2","false","false","false","interacts with","REST (interacts with) SLC38A2"
"61446","583.0","interacts with","REST (interacts with) MRPL1","false","false","false","interacts with","REST (interacts with) MRPL1"
"61444","583.0","interacts with","REST (interacts with) XPO5","false","false","false","interacts with","REST (interacts with) XPO5"
"61442","583.0","interacts with","REST (interacts with) BZW2","false","false","false","interacts with","REST (interacts with) BZW2"
"61440","665.8571428571433","interacts with","REST (interacts with) CHEK1","false","false","false","interacts with","REST (interacts with) CHEK1"
"61438","583.0","interacts with","REST (interacts with) PCNA","false","false","false","interacts with","REST (interacts with) PCNA"
"61436","662.9166666666719","interacts with","REST (interacts with) TOPORS","false","false","false","interacts with","REST (interacts with) TOPORS"
"61434","606.2000000000037","interacts with","REST (interacts with) CETN3","false","false","false","interacts with","REST (interacts with) CETN3"
"61432","3090.5707570207337","interacts with","REST (interacts with) ATF3","false","false","false","interacts with","REST (interacts with) ATF3"
"61423","583.0","interacts with","REST (interacts with) TBRG4","false","false","false","interacts with","REST (interacts with) TBRG4"
"61421","583.0","interacts with","REST (interacts with) DGAT1","false","false","false","interacts with","REST (interacts with) DGAT1"
"61419","7865.957142857051","interacts with","REST (interacts with) JUN","false","false","false","interacts with","REST (interacts with) JUN"
"61417","583.0","interacts with","REST (interacts with) MPHOSPH9","false","false","false","interacts with","REST (interacts with) MPHOSPH9"
"61415","583.0","interacts with","REST (interacts with) ZNF397","false","false","false","interacts with","REST (interacts with) ZNF397"
"61413","655.5","interacts with","REST (interacts with) FASTKD2","false","false","false","interacts with","REST (interacts with) FASTKD2"
"61411","583.0","interacts with","REST (interacts with) C17orf75","false","false","false","interacts with","REST (interacts with) C17orf75"
"61409","649.7777777777694","interacts with","REST (interacts with) MTHFD2","false","false","false","interacts with","REST (interacts with) MTHFD2"
"61406","583.0","interacts with","REST (interacts with) BRIX1","false","false","false","interacts with","REST (interacts with) BRIX1"
"61402","583.0","interacts with","REST (interacts with) TIPIN","false","false","false","interacts with","REST (interacts with) TIPIN"
"61400","655.5","interacts with","REST (interacts with) MTERF3","false","false","false","interacts with","REST (interacts with) MTERF3"
"61398","583.0","interacts with","REST (interacts with) VEZF1","false","false","false","interacts with","REST (interacts with) VEZF1"
"61396","583.0","interacts with","REST (interacts with) NOL10","false","false","false","interacts with","REST (interacts with) NOL10"
"61394","583.0","interacts with","REST (interacts with) KNTC1","false","false","false","interacts with","REST (interacts with) KNTC1"
"61392","583.0","interacts with","REST (interacts with) ZNF770","false","false","false","interacts with","REST (interacts with) ZNF770"
"61390","583.0","interacts with","REST (interacts with) WDR43","false","false","false","interacts with","REST (interacts with) WDR43"
"61386","665.8571428571433","interacts with","REST (interacts with) NCAPG","false","false","false","interacts with","REST (interacts with) NCAPG"
"61384","642.9375000000002","interacts with","REST (interacts with) MRPS27","false","false","false","interacts with","REST (interacts with) MRPS27"
"61382","583.0","interacts with","REST (interacts with) VPS72","false","false","false","interacts with","REST (interacts with) VPS72"
"61378","583.0","interacts with","REST (interacts with) HERPUD1","false","false","false","interacts with","REST (interacts with) HERPUD1"
"61376","583.0","interacts with","REST (interacts with) ZNF143","false","false","false","interacts with","REST (interacts with) ZNF143"
"61374","583.0","interacts with","REST (interacts with) DR1","false","false","false","interacts with","REST (interacts with) DR1"
"61372","583.0","interacts with","REST (interacts with) ADNP","false","false","false","interacts with","REST (interacts with) ADNP"
"61370","703.2000000000038","interacts with","REST (interacts with) ATP1B3","false","false","false","interacts with","REST (interacts with) ATP1B3"
"61367","647.4444444444362","interacts with","REST (interacts with) CKS2","false","false","false","interacts with","REST (interacts with) CKS2"
"61365","583.0","interacts with","REST (interacts with) THAP4","false","false","false","interacts with","REST (interacts with) THAP4"
"61363","583.0","interacts with","REST (interacts with) ICE2","false","false","false","interacts with","REST (interacts with) ICE2"
"61361","583.0","interacts with","REST (interacts with) MST1","false","false","false","interacts with","REST (interacts with) MST1"
"61359","896.208333333333","interacts with","REST (interacts with) ZNF92","false","false","false","interacts with","REST (interacts with) ZNF92"
"61349","679.6666666666646","interacts with","REST (interacts with) ZNF691","false","false","false","interacts with","REST (interacts with) ZNF691"
"61347","583.0","interacts with","REST (interacts with) FANCD2","false","false","false","interacts with","REST (interacts with) FANCD2"
"61343","583.0","interacts with","REST (interacts with) ZNF398","false","false","false","interacts with","REST (interacts with) ZNF398"
"61341","665.8571428571433","interacts with","REST (interacts with) THAP5","false","false","false","interacts with","REST (interacts with) THAP5"
"61334","583.0","interacts with","REST (interacts with) UBL7","false","false","false","interacts with","REST (interacts with) UBL7"
"61332","583.0","interacts with","REST (interacts with) PRMT5","false","false","false","interacts with","REST (interacts with) PRMT5"
"61330","583.0","interacts with","REST (interacts with) SAAL1","false","false","false","interacts with","REST (interacts with) SAAL1"
"61328","583.0","interacts with","REST (interacts with) NIP7","false","false","false","interacts with","REST (interacts with) NIP7"
"61326","583.0","interacts with","REST (interacts with) CENPK","false","false","false","interacts with","REST (interacts with) CENPK"
"61322","12639.244566544648","interacts with","REST (interacts with) MAZ","false","false","false","interacts with","REST (interacts with) MAZ"
"61318","5242.157726423891","interacts with","REST (interacts with) CEBPZ","false","false","false","interacts with","REST (interacts with) CEBPZ"
"61316","583.0","interacts with","REST (interacts with) GSN","false","false","false","interacts with","REST (interacts with) GSN"
"61314","583.0","interacts with","REST (interacts with) RFXANK","false","false","false","interacts with","REST (interacts with) RFXANK"
"61312","583.0","interacts with","REST (interacts with) BPTF","false","false","false","interacts with","REST (interacts with) BPTF"
"61310","583.0","interacts with","REST (interacts with) GPN3","false","false","false","interacts with","REST (interacts with) GPN3"
"61308","583.0","interacts with","REST (interacts with) HIBCH","false","false","false","interacts with","REST (interacts with) HIBCH"
"61304","583.0","interacts with","REST (interacts with) AIMP2","false","false","false","interacts with","REST (interacts with) AIMP2"
"61302","583.0","interacts with","REST (interacts with) HMGB2","false","false","false","interacts with","REST (interacts with) HMGB2"
"61297","583.0","interacts with","REST (interacts with) C19orf48","false","false","false","interacts with","REST (interacts with) C19orf48"
"61295","583.0","interacts with","REST (interacts with) PARPBP","false","false","false","interacts with","REST (interacts with) PARPBP"
"61293","583.0","interacts with","REST (interacts with) NUP37","false","false","false","interacts with","REST (interacts with) NUP37"
"61291","583.0","interacts with","REST (interacts with) NOP16","false","false","false","interacts with","REST (interacts with) NOP16"
"61289","635.7272727272707","interacts with","REST (interacts with) HMGN4","false","false","false","interacts with","REST (interacts with) HMGN4"
"61287","583.0","interacts with","REST (interacts with) MXD1","false","false","false","interacts with","REST (interacts with) MXD1"
"61285","766.023809523814","interacts with","REST (interacts with) ASNS","false","false","false","interacts with","REST (interacts with) ASNS"
"61282","583.0","interacts with","REST (interacts with) C1GALT1","false","false","false","interacts with","REST (interacts with) C1GALT1"
"61280","679.6666666666646","interacts with","REST (interacts with) PPT1","false","false","false","interacts with","REST (interacts with) PPT1"
"61278","655.5","interacts with","REST (interacts with) ATG4C","false","false","false","interacts with","REST (interacts with) ATG4C"
"61276","583.0","interacts with","REST (interacts with) CACYBP","false","false","false","interacts with","REST (interacts with) CACYBP"
"61272","647.4444444444362","interacts with","REST (interacts with) TP53","false","false","false","interacts with","REST (interacts with) TP53"
"61268","583.0","interacts with","REST (interacts with) KIF20B","false","false","false","interacts with","REST (interacts with) KIF20B"
"61266","637.6363636363617","interacts with","REST (interacts with) KPNA2","false","false","false","interacts with","REST (interacts with) KPNA2"
"61264","655.875","interacts with","REST (interacts with) RUVBL1","false","false","false","interacts with","REST (interacts with) RUVBL1"
