Gene1,Gene2,Type
FOXA1,FOXM1,1
FOXA1,VTN,1
FOXA1,ZNF260,1
FOXA1,TM4SF4,1
FOXA1,ZNF620,1
FOXA1,CDK5RAP1,1
FOXA1,FANCD2,1
FOXA1,KIF20B,1
FOXA1,DCLRE1C,1
FOXA1,ZNF670,1
FOXA1,TFRC,1
FOXA1,AURKA,1
FOXA1,TP53,1
FOXA1,FOXO1,1
FOXA1,TPX2,1
FOXA1,GATAD2B,1
FOXA1,PRKCE,1
FOXA1,NUP88,1
FOXA1,WDR74,1
FOXA1,SERPIND1,1
FOXA1,HPX,1
FOXA1,ICE2,1
FOXA1,ALG8,1
FOXA1,PA2G4,1
FOXA1,ATIC,1
FOXA1,ZNF143,1
FOXA1,TERF1,1
FOXA1,G6PC3,1
FOXA1,DNAH14,1
FOXA1,MYSM1,1
FOXA1,CDCA3,1
FOXA1,TATDN3,1
FOXA1,KAT7,1
FOXA1,KNG1,1
FOXA1,GALM,1
FOXA1,CEBPZ,1
FOXA1,SP100,1
FOXA1,DRAP1,1
FOXA1,AMZ2,1
FOXA1,SHMT2,1
FOXA1,CHCHD3,1
FOXA1,NEK2,1
FOXA1,FANCI,1
FOXA1,MCM3,1
FOXA1,SPINK1,1
FOXA1,ZNF573,1
FOXA1,GEMIN2,1
FOXA1,GMPR2,1
FOXA1,FANCL,1
FOXA1,PCNA,1
FOXA1,ZNF644,1
FOXA1,NOP16,1
FOXA1,GNPNAT1,1
FOXA1,DNMT3B,1
FOXA1,NVL,1
FOXA1,NIP7,1
FOXA1,EFTUD2,1
FOXA1,ATG4C,1
FOXA1,SP4,1
FOXA1,RAB28,1
FOXA1,DSN1,1
FOXA1,UGP2,1
FOXA1,NUP54,1
FOXA1,ACTL6A,1
FOXA1,RRM1,1
FOXA1,HAT1,1
FOXA1,KIF22,1
FOXA1,WDR43,1
FOXA1,E2F4,1
FOXA1,MAF,1
FOXA1,APOA1,1
FOXA1,MMS22L,1
FOXA1,HNF4A,1
FOXA1,ZNF551,1
FOXA1,RFC4,1
FOXA1,MEP1A,1
FOXA1,FOSL2,1
FOXA1,NUP93,1
FOXA1,CENPK,1
FOXA1,MTERF3,1
FOXA1,ZNF354A,1
FOXA1,TDP2,1
FOXA1,SOX2,1
FOXA1,APOA2,1
FOXA1,PARPBP,1
FOXA1,NUP37,1
FOXA1,APOB,1
FOXA1,ASNS,1
FOXA1,C11orf1,1
FOXA1,NR5A2,1
FOXA1,MXD1,1
FOXA1,PRMT5,1
FOXA1,CXXC1,1
FOXA1,HMGA2,1
FOXA1,PLAGL2,1
FOXA1,UCP2,1
FOXA1,TEX10,1
FOXA1,BIRC5,1
FOXA1,DCAF13,1
FOXA1,VCAN,1
FOXA1,ZNF587B,1
FOXA1,KLHL7,1
FOXA1,ZFP64,1
FOXA1,CHEK2,1
FOXA1,WDR12,1
FOXA1,XPO5,1
FOXA1,LEAP2,1
FOXA1,ELF1,1
FOXA1,IRF3,1
FOXA1,SLC7A7,1
FOXA1,IFITM2,1
FOXA1,IRF1,1
FOXA1,ZNF660,1
FOXA1,ZNF253,1
FOXA1,IMP4,1
FOXA1,ZNF146,1
FOXA1,ZNF721,1
FOXA1,RSU1,1
FOXA1,GGCT,1
FOXA1,ARSE,1
FOXA1,UQCC1,1
FOXA1,HP,1
FOXA1,C17orf75,1
FOXA1,SAAL1,1
FOXA1,IRF9,1
FOXA1,CCNB2,1
FOXA1,ACADSB,1
FOXA1,DOT1L,1
FOXA1,CENPN,1
FOXA1,MRPS27,1
FOXA1,ATL2,1
FOXA1,FASTKD2,1
FOXA1,ATMIN,1
FOXA1,DNMT1,1
FOXA1,CENPE,1
FOXA1,FOXN2,1
FOXA1,ZNF74,1
FOXA1,HIBCH,1
FOXA1,FAM114A1,1
FOXA1,CDC20,1
FOXA1,ASGR1,1
FOXA1,ZNF398,1
FOXA1,AMBP,1
FOXA1,ZNF300,1
FOXA1,PLA2G12B,1
FOXA1,PAK1IP1,1
FOXA1,KIF23,1
FOXA1,CDK4,1
FOXA1,ZNF766,1
FOXA1,PUS7L,1
FOXA1,TMEM150C,1
FOXA1,LCMT1,1
FOXA1,GYG1,1
FOXA1,NR6A1,1
FOXA1,ANXA4,1
FOXA1,DDC,1
FOXA1,ZNF217,1
FOXA1,RUVBL1,1
FOXA1,MTHFD2,1
FOXA1,MST1,1
FOXA1,TCFL5,1
FOXA1,PIGH,1
FOXA1,CAPG,1
FOXA1,CETN3,1
FOXA1,NDUFAF4,1
FOXA1,COQ3,1
FOXA1,C1GALT1,1
FOXA1,NOL10,1
FOXA1,CEBPA,1
FOXA1,TMEM69,1
FOXA1,AGT,1
FOXA1,MT1X,1
FOXA1,ECHDC2,1
FOXA1,ZBED5,1
FOXA1,C12orf10,1
FOXA1,CTSE,1
FOXA1,HMGCL,1
FOXA1,ZNF101,1
FOXA1,TRERF1,1
FOXA1,GATA4,1
FOXA1,MORN2,1
FOXA1,CAMK2D,1
FOXA1,ACY1,1
FOXA1,CTPS1,1
FOXA1,FGG,1
FOXA1,F10,1
FOXA1,MYCN,1
FOXA1,SULT1A2,1
FOXA1,APOC3,1
FOXA1,IFITM3,1
FOXA1,CNOT10,1
FOXA1,NR1I3,1
FOXA1,TGIF2,1
FOXA1,IL32,1
FOXA1,AFP,1
FOXA1,PEG3,1
FOXA1,APOC2,1
FOXA1,LIN28B,1
FOXA2,ECT2,1
FOXA2,ETV5,1
FOXA2,DNPEP,1
FOXA2,MSH2,1
FOXA2,MCM7,1
FOXA2,ITGB5,1
FOXA2,TBX3,1
FOXA2,PAX6,1
FOXA2,KLF5,1
FOXA2,HERPUD1,1
FOXA2,TGIF1,1
FOXA2,AXL,1
FOXA2,GATA6,1
FOXA2,EFNA1,1
FOXA2,MAZ,1
FOXA2,FAM13A,1
FOXA2,HMGB2,1
FOXA2,MCM6,1
FOXA2,UBL7,1
FOXA2,G2E3,1
FOXA2,ZFP62,1
FOXA2,NEDD1,1
FOXA2,COMMD3,1
FOXA2,FOXP1,1
FOXA2,ANP32E,1
FOXA2,ASNSD1,1
FOXA2,ZWILCH,1
FOXA2,TCF4,1
FOXA2,VEZF1,1
FOXA2,RHOBTB3,1
FOXA2,CXXC5,1
FOXA2,HNF4A,1
FOXA2,MPHOSPH9,1
FOXA2,ZNF484,1
FOXA2,SRF,1
FOXA2,F2,1
FOXA2,YAF2,1
FOXA2,AURKB,1
FOXA2,MGST2,1
FOXA2,SLC7A6,1
FOXA2,NODAL,1
FOXA2,DGAT1,1
FOXA2,MCM4,1
FOXA2,TFDP2,1
FOXA2,HGD,1
FOXA2,APOB,1
FOXA2,SLC38A2,1
FOXA2,ING3,1
FOXA2,POLR1C,1
FOXA2,CREB3L4,1
FOXA2,APOA1,1
FOXA2,SLC35D2,1
FOXA2,NR1H3,1
FOXA2,VTN,1
FOXA2,MTUS1,1
FOXA2,DECR1,1
FOXA2,PBX1,1
FOXA2,NR2F2,1
FOXA2,SAAL1,1
FOXA2,TIMM9,1
FOXA2,ZNF616,1
FOXA2,PMAIP1,1
FOXA2,FGA,1
FOXA2,ZNF397,1
FOXA2,QPCT,1
FOXA2,NFATC2,1
FOXA2,RAD51AP1,1
FOXA2,ZNF532,1
FOXA2,CENPU,1
FOXA2,ANG,1
FOXA2,ZNF649,1
FOXA2,MYSM1,1
FOXA2,ACOT7,1
FOXA2,LMO7,1
FOXA2,MTF2,1
FOXA2,BBS9,1
FOXA2,FABP1,1
FOXA2,TK1,1
FOXA2,SMAD3,1
FOXA2,UTP18,1
FOXA2,COMMD10,1
FOXA2,HSD17B11,1
FOXA2,CEP70,1
FOXA2,CREB3L2,1
FOXA2,DERA,1
FOXA2,DTWD1,1
FOXA2,UGT2B11,1
FOXA2,FOXM1,1
FOXA2,KPNA2,1
FOXA2,THAP1,1
FOXA2,NDUFAF5,1
FOXA2,BZW2,1
FOXA2,HPN,1
FOXA2,ZNF281,1
FOXA2,ZNF770,1
FOXA2,ACOX2,1
FOXA2,KDM2B,1
FOXA2,CBX2,1
FOXA2,AASS,1
FOXA2,TF,1
FOXA2,FOXA1,1
FOXA2,UGP2,1
FOXA2,IL6ST,1
FOXA2,FOSB,1
FOXA2,ZNF567,1
FOXA2,F2RL1,1
FOXA2,DCAF13,1
FOXA2,HMGN3,1
FOXA2,ZNF644,1
FOXA2,NR5A2,1
FOXA2,TFF1,1
FOXA2,NUF2,1
FOXA2,GSN,1
FOXA2,PPFIBP2,1
FOXA2,BUB1B,1
FOXA2,ZBED5,1
FOXA2,NIF3L1,1
FOXA2,HPX,1
FOXA2,TRIM59,1
FOXA2,MIS18BP1,1
FOXA2,ZNF143,1
FOXA2,NCAPG,1
FOXA2,ZNF260,1
FOXA2,ZFP64,1
FOXA2,RBPJ,1
FOXA2,MAFF,1
FOXA2,ADNP,1
FOXA2,PEMT,1
FOXA2,DPAGT1,1
FOXA2,ZNF620,1
FOXA2,SCAPER,1
FOXA2,MXD1,1
FOXA2,TSFM,1
FOXA2,ZNF483,1
FOXA2,TATDN3,1
FOXA2,ZNF718,1
FOXA2,MRPL1,1
FOXA2,LRR1,1
FOXA2,FMO5,1
FOXA2,AHSG,1
FOXA2,CDK5RAP1,1
FOXA2,APOA2,1
FOXA2,PPIL1,1
FOXA2,ZNF561,1
FOXA2,CDCA3,1
FOXA2,HMGN4,1
FOXA2,ORC4,1
FOXA2,PRMT5,1
FOXA2,DUT,1
FOXA2,ZNF670,1
FOXA2,TP53,1
FOXA2,NUDT15,1
FOXA2,ICE2,1
FOXA2,CACYBP,1
FOXA2,CKAP2,1
FOXA2,CEBPZ,1
FOXA2,RBP4,1
FOXA2,AEBP2,1
FOXA2,KIF20B,1
FOXA2,FANCD2,1
FOXA2,ZNF227,1
FOXA2,CENPA,1
FOXA2,PIM2,1
FOXA2,ACADSB,1
FOXA2,AURKA,1
FOXA2,ACTL6A,1
FOXA2,KNG1,1
FOXA2,ETV1,1
FOXA2,POU2F1,1
FOXA2,FANCL,1
FOXA2,ETV4,1
FOXA2,ATL2,1
FOXA2,NUP54,1
FOXA2,DDIT4,1
FOXA2,RFX5,1
FOXA2,VPS72,1
FOXA2,ASGR1,1
FOXA2,ZSCAN2,1
FOXA2,WDR43,1
FOXA2,JUN,1
FOXA2,VCAN,1
FOXA2,KAT7,1
FOXA2,FLRT3,1
FOXA2,MBNL2,1
FOXA2,DLGAP5,1
FOXA2,ZNF860,1
FOXA2,EFTUD2,1
FOXA2,PHF5A,1
FOXA2,KNTC1,1
FOXA2,ATF3,1
FOXA2,AHR,1
FOXA2,THRB,1
FOXA2,MEP1A,1
FOXA2,NUP88,1
FOXA2,SGK1,1
FOXA2,HAUS1,1
FOXA2,PCNA,1
FOXA2,ASPH,1
FOXA2,CHCHD3,1
FOXA2,PARPBP,1
FOXA2,NUP37,1
FOXA2,TERF1,1
FOXA2,ATG5,1
FOXA2,TBPL1,1
FOXA2,PDZK1,1
FOXA2,ATG4C,1
FOXA2,PON2,1
FOXA2,GATA4,1
FOXA2,CENPK,1
FOXA2,PYGL,1
FOXA2,SERPIND1,1
FOXA2,CMC1,1
FOXA2,ANXA4,1
FOXA2,SKIL,1
FOXA2,WDHD1,1
FOXA2,AIMP2,1
FOXA2,IQGAP2,1
FOXA2,ZNF57,1
FOXA2,AMZ2,1
FOXA2,ZNF766,1
FOXA2,NOP16,1
FOXA2,TEX10,1
FOXA2,TBRG4,1
FOXA2,TIPIN,1
FOXA2,ANXA3,1
FOXA2,ZNF551,1
FOXA2,E2F7,1
FOXA2,KLHL7,1
FOXA2,MAD2L1,1
FOXA2,GMPS,1
FOXA2,EXOSC3,1
FOXA2,MLF1,1
FOXA2,CHEK2,1
FOXA2,NUP93,1
FOXA2,ZNF286A,1
FOXA2,CTSC,1
FOXA2,ZNF595,1
FOXA2,HP,1
FOXA2,WDR12,1
FOXA2,RAB28,1
FOXA2,PRKCE,1
FOXA2,CHEK1,1
FOXA2,RRM1,1
FOXA2,MTHFD2,1
FOXA2,ANLN,1
FOXA2,PRC1,1
FOXA2,C11orf74,1
FOXA2,THAP5,1
FOXA2,TTR,1
FOXA2,TPD52L1,1
FOXA2,TDP2,1
FOXA2,PSMG1,1
FOXA2,YBX3,1
FOXA2,E2F3,1
FOXA2,ZNF160,1
FOXA2,CCDC82,1
FOXA2,NDUFAF4,1
FOXA2,TRERF1,1
FOXA2,HMGA2,1
FOXA2,FOXO1,1
FOXA2,C11orf1,1
FOXA2,ZNF891,1
FOXA2,JUND,1
FOXA2,ICA1,1
FOXA2,THYN1,1
FOXA2,DR1,1
FOXA2,GALM,1
FOXA2,MMS22L,1
FOXA2,PA2G4,1
FOXA2,ZNF398,1
FOXA2,CKS2,1
FOXA2,ZNF660,1
FOXA2,MYC,1
FOXA2,S100A16,1
FOXA2,AMBP,1
FOXA2,GMPR2,1
FOXA2,GNPNAT1,1
FOXA2,MTERF3,1
FOXA2,IQCB1,1
FOXA2,SLC7A7,1
FOXA2,HAT1,1
FOXA2,PRMT3,1
FOXA2,MCM3,1
FOXA2,AKR1B1,1
FOXA2,ZNF721,1
FOXA2,COQ3,1
FOXA2,GMNN,1
FOXA2,THAP4,1
FOXA2,ZNF253,1
FOXA2,ALG8,1
FOXA2,INMT,1
FOXA2,RNF138,1
FOXA2,NR3C1,1
FOXA2,CA2,1
FOXA2,ZFHX3,1
FOXA2,ZNF146,1
FOXA2,BPTF,1
FOXA2,ZNF587B,1
FOXA2,ALDH9A1,1
FOXA2,ATIC,1
FOXA2,ASNS,1
FOXA2,ZNF33A,1
FOXA2,ID2,1
FOXA2,CENPN,1
FOXA2,CAMK2D,1
FOXA2,PEF1,1
FOXA2,RSU1,1
FOXA2,ATP1B3,1
FOXA2,DNAH14,1
FOXA2,NIP7,1
FOXA2,PAK1IP1,1
FOXA2,CPSF3,1
FOXA2,STAT2,1
FOXA2,FASTKD2,1
FOXA2,KIF22,1
FOXA2,DDC,1
FOXA2,SMAD5,1
FOXA2,RUVBL1,1
FOXA2,MAF,1
FOXA2,PSAT1,1
FOXA2,CDK1,1
FOXA2,ATMIN,1
FOXA2,DNASE1,1
FOXA2,GGCT,1
FOXA2,HMGCS2,1
FOXA2,C1GALT1,1
FOXA2,GATM,1
FOXA2,CENPE,1
FOXA2,ZNF202,1
FOXA2,MORN2,1
FOXA2,ACAD11,1
FOXA2,LEAP2,1
FOXA2,ELF1,1
FOXA2,EEF1E1,1
FOXA2,NEK2,1
FOXA2,G6PC3,1
FOXA2,SKA3,1
FOXA2,CCNB2,1
FOXA2,AGTRAP,1
FOXA2,REST,1
FOXA2,C17orf75,1
FOXA2,KIF23,1
FOXA2,PLAGL2,1
FOXA2,DPH6,1
FOXA2,ZNF691,1
FOXA2,SP4,1
FOXA2,SPINK1,1
FOXA2,TPX2,1
FOXA2,BRIX1,1
FOXA2,PUS7L,1
FOXA2,CREB1,1
FOXA2,CENPF,1
FOXA2,IRF9,1
FOXA2,DCLRE1C,1
FOXA2,ZNF675,1
FOXA2,SOX2,1
FOXA2,CBR1,1
FOXA2,ERBB4,1
FOXA2,ARG2,1
FOXA2,SALL4,1
FOXA2,CDK4,1
FOXA2,CSRP2,1
FOXA2,STMN1,1
FOXA2,ZNF91,1
FOXA2,NUSAP1,1
FOXA2,LAMC1,1
FOXA2,ZNF43,1
FOXA2,GPN3,1
FOXA2,NVL,1
FOXA2,ZNF480,1
FOXA2,POLB,1
FOXA2,ZNF280B,1
FOXA2,GATAD2B,1
FOXA2,E2F5,1
FOXA2,TFRC,1
FOXA2,FOSL2,1
FOXA2,PPP1R7,1
FOXA2,GYG1,1
FOXA2,SOX4,1
FOXA2,TIGD7,1
FOXA2,CXXC1,1
FOXA2,TIMM21,1
FOXA2,FOXN2,1
FOXA2,F3,1
FOXA2,NOL10,1
FOXA2,HIBCH,1
FOXA2,BPHL,1
FOXA2,FANCI,1
FOXA2,ZNF300,1
FOXA2,CEBPA,1
FOXA2,CAPG,1
FOXA2,RFX6,1
FOXA2,TMEM177,1
FOXA2,F10,1
FOXA2,ZNF354A,1
FOXA2,E2F4,1
FOXA2,UQCC1,1
FOXA2,OAZ2,1
FOXA2,ALG6,1
FOXA2,HNRNPH2,1
FOXA2,PLRG1,1
FOXA2,ZNF695,1
FOXA2,UCHL1,1
FOXA2,PIGH,1
FOXA2,WARS,1
FOXA2,CCNB1,1
FOXA2,BLM,1
FOXA2,YBX1,1
FOXA2,PPT1,1
FOXA2,C19orf48,1
FOXA2,ZNF85,1
FOXA2,TOP2A,1
FOXA2,SIL1,1
FOXA2,LITAF,1
FOXA2,DNMT1,1
FOXA2,HMGCL,1
FOXA2,DRAP1,1
FOXA2,PLK1,1
FOXA2,C12orf10,1
FOXA2,BUB1,1
FOXA2,FAM114A1,1
FOXA2,DROSHA,1
FOXA2,UCP2,1
FOXA2,ALB,1
FOXA2,IMP4,1
FOXA2,XPO5,1
FOXA2,VRK1,1
FOXA2,FXYD5,1
FOXA2,SHMT2,1
FOXA2,DDAH1,1
FOXA2,KNSTRN,1
FOXA2,ZNF134,1
FOXA2,IFITM2,1
FOXA2,ZWINT,1
FOXA2,ZNF512,1
FOXA2,PRIM1,1
FOXA2,CTPS1,1
FOXA2,ACY1,1
FOXA2,GEMIN2,1
FOXA2,MPC1,1
FOXA2,ANAPC4,1
FOXA2,ZNF239,1
FOXA2,PAFAH1B3,1
FOXA2,ANAPC7,1
FOXA2,KLF3,1
FOXA2,CUEDC2,1
FOXA2,TMEM150C,1
FOXA2,DSN1,1
FOXA2,NCOA1,1
FOXA2,ZNF667,1
FOXA2,XBP1,1
FOXA2,RREB1,1
FOXA2,DNMT3B,1
FOXA2,ZNF101,1
FOXA2,ZNF589,1
FOXA2,ECHDC2,1
FOXA2,MELK,1
FOXA2,ASL,1
FOXA2,TET1,1
FOXA2,NPRL2,1
FOXA2,NUP85,1
FOXA2,GSTK1,1
FOXA2,FGG,1
FOXA2,ARSE,1
FOXA2,E2F8,1
FOXA2,DEPDC7,1
FOXA2,TGIF2,1
FOXA2,USP7,1
FOXA2,TCF7L1,1
FOXA2,ZNF287,1
FOXA2,RFXANK,1
FOXA2,ADNP2,1
FOXA2,ZNF232,1
FOXA2,ZBTB44,1
FOXA2,PHF20,1
FOXA2,MST1,1
FOXA2,DPYSL2,1
FOXA2,ZFP42,1
FOXA2,GLIS3,1
FOXA2,BCS1L,1
FOXA2,GALK1,1
FOXA2,DPCD,1
FOXA2,CDC20,1
FOXA2,PLA2G12B,1
FOXA2,FUCA1,1
FOXA2,APEH,1
FOXA2,DDB2,1
FOXA2,WDYHV1,1
FOXA2,ZNF74,1
FOXA2,TFE3,1
FOXA2,SULT1A2,1
FOXA2,SP100,1
FOXA2,RRM2,1
FOXA2,AGT,1
FOXA2,LAPTM4B,1
FOXA2,ZNF726,1
FOXA2,MT1X,1
FOXA2,TCFL5,1
FOXA2,TDGF1,1
FOXA2,NME2,1
FOXA2,EPHX2,1
FOXA2,LCMT1,1
FOXA2,ZSCAN10,1
FOXA2,NT5DC2,1
FOXA2,CTSE,1
FOXA2,EPAS1,1
FOXA2,CNOT10,1
FOXA2,TMEM37,1
FOXA2,ANPEP,1
FOXA2,P4HA2,1
FOXA2,MYBL2,1
FOXA2,EOMES,1
FOXA2,PEG3,1
FOXA2,MT1G,1
FOXA2,WFDC2,1
FOXA2,SMOX,1
FOXA2,CIDEB,1
FOXA2,POU5F1B,1
FOXA2,APOC3,1
FOXA2,FOSL1,1
FOXA2,EBF4,1
FOXA2,NR1I3,1
FOXA2,PITX1,1
FOXA2,ZNF608,1
FOXA2,POU5F1,1
HNF4A,AURKA,1
HNF4A,NEK2,1
HNF4A,ACY1,1
HNF4A,SLC7A7,1
HNF4A,NR1I3,1
HNF4A,TATDN3,1
HNF4A,ZNF567,1
HNF4A,ACOX2,1
HNF4A,CREB3L3,1
HNF4A,MGST2,1
HNF4A,F10,1
HNF4A,ZNF232,1
HNF4A,AHSG,1
HNF4A,TDP2,1
HNF4A,APOB,1
HNF4A,TMEM177,1
HNF4A,APOA1,1
HNF4A,TK1,1
HNF4A,S100A16,1
HNF4A,HGD,1
HNF4A,IL32,1
HNF4A,PRAP1,1
HNF4A,APOC3,1
HNF4A,CMC1,1
HNF4A,C1GALT1,1
HNF4A,HSD17B11,1
HNF4A,MST1,1
HNF4A,VTN,1
HNF4A,AGT,1
HNF4A,DDC,1
HNF4A,GALM,1
HNF4A,GALK1,1
HNF4A,GSTK1,1
HNF4A,EPHX2,1
HNF4A,MAF,1
HNF4A,CDK5RAP1,1
HNF4A,F2,1
HNF4A,ZNF57,1
HNF4A,LEAP2,1
HNF4A,DCLRE1C,1
HNF4A,PYGL,1
HNF4A,NR2F2,1
HNF4A,PEF1,1
HNF4A,CDCA3,1
HNF4A,LGALS2,1
HNF4A,FABP1,1
HNF4A,TF,1
HNF4A,ASGR1,1
HNF4A,BPHL,1
HNF4A,AXL,1
HNF4A,APOC2,1
HNF4A,ETV4,1
HNF4A,CRAT,1
HNF4A,EFNA1,1
HNF4A,GATA4,1
HNF4A,ETV5,1
HNF4A,TFDP2,1
HNF4A,NODAL,1
HNF4A,HP,1
HNF4A,PDZK1,1
HNF4A,APOA2,1
HNF4A,ACOT7,1
HNF4A,ZNF101,1
HNF4A,SERPIND1,1
HNF4A,MEP1A,1
HNF4A,LMO7,1
HNF4A,RREB1,1
HNF4A,PLA2G12B,1
HNF4A,AASS,1
HNF4A,RBP4,1
HNF4A,GMNN,1
HNF4A,GMPR2,1
HNF4A,NR1H3,1
HNF4A,PHF5A,1
HNF4A,NR2F6,1
HNF4A,ZNF146,1
HNF4A,E2F5,1
HNF4A,NOP16,1
HNF4A,SLC35D2,1
HNF4A,WDR12,1
HNF4A,HNF1B,1
HNF4A,RAD51AP1,1
HNF4A,C12orf10,1
HNF4A,NUF2,1
HNF4A,LGALS1,1
HNF4A,KAT7,1
HNF4A,NDUFAF5,1
HNF4A,FGA,1
HNF4A,TMEM120A,1
HNF4A,DNASE1,1
HNF4A,FANCL,1
HNF4A,ZNF770,1
HNF4A,NIP7,1
HNF4A,AGTRAP,1
HNF4A,C17orf75,1
HNF4A,C11orf1,1
HNF4A,DNPEP,1
HNF4A,BUB1B,1
HNF4A,MTUS1,1
HNF4A,HMGCL,1
HNF4A,COMMD3,1
HNF4A,CAPG,1
HNF4A,DECR1,1
HNF4A,HPN,1
HNF4A,MTF2,1
HNF4A,ACADVL,1
HNF4A,DPPA4,1
HNF4A,PRMT5,1
HNF4A,RBP2,1
HNF4A,BZW2,1
HNF4A,ZNF286A,1
HNF4A,ZNF354A,1
HNF4A,XBP1,1
HNF4A,PRIM1,1
HNF4A,ANPEP,1
HNF4A,AMBP,1
HNF4A,PPIL1,1
HNF4A,FOXN2,1
HNF4A,PON2,1
HNF4A,ZNF398,1
HNF4A,ZNF485,1
HNF4A,PCNA,1
HNF4A,FOXP1,1
HNF4A,TPX2,1
HNF4A,IRF9,1
HNF4A,RGN,1
HNF4A,WDR43,1
HNF4A,DTWD1,1
HNF4A,RUVBL1,1
HNF4A,AIMP2,1
HNF4A,SLC7A6,1
HNF4A,APOA4,1
HNF4A,HPX,1
HNF4A,VPS72,1
HNF4A,SFRP1,1
HNF4A,KPNA2,1
HNF4A,AURKB,1
HNF4A,TET1,1
HNF4A,MCM3,1
HNF4A,CENPU,1
HNF4A,TCFL5,1
HNF4A,TTR,1
HNF4A,ZNF860,1
HNF4A,UQCC1,1
HNF4A,ATL2,1
HNF4A,FANCD2,1
HNF4A,NUP35,1
HNF4A,DRAP1,1
HNF4A,CHEK2,1
HNF4A,ZNF721,1
HNF4A,NUP54,1
HNF4A,HMGN4,1
HNF4A,TMEM37,1
HNF4A,TGIF2,1
HNF4A,MORN2,1
HNF4A,ECHDC2,1
HNF4A,RFC2,1
HNF4A,FOXA1,1
HNF4A,ATG5,1
HNF4A,BPTF,1
HNF4A,MRPL1,1
HNF4A,PLAGL2,1
HNF4A,ZNF589,1
HNF4A,GSN,1
HNF4A,MCM7,1
HNF4A,TBPL1,1
HNF4A,ZNF670,1
HNF4A,TGIF1,1
HNF4A,NFATC2,1
HNF4A,BIRC5,1
HNF4A,HERPUD1,1
HNF4A,ATIC,1
HNF4A,NOL10,1
HNF4A,DDIT4,1
HNF4A,PLK1,1
HNF4A,LAMB2,1
HNF4A,SAAL1,1
HNF4A,EFTUD2,1
HNF4A,DPH6,1
HNF4A,ZNF891,1
HNF4A,DR1,1
HNF4A,NIF3L1,1
HNF4A,CEBPA,1
HNF4A,HIBCH,1
HNF4A,ASNSD1,1
HNF4A,SRF,1
HNF4A,DPCD,1
HNF4A,NT5DC2,1
HNF4A,ZNF484,1
HNF4A,ATG4C,1
HNF4A,MCM4,1
HNF4A,ASPH,1
HNF4A,ZNF134,1
HNF4A,TBX3,1
HNF4A,HMGN3,1
HNF4A,POP5,1
HNF4A,MAFF,1
HNF4A,ANXA4,1
HNF4A,DSN1,1
HNF4A,ZNF286B,1
HNF4A,TFRC,1
HNF4A,HIF3A,1
HNF4A,BCS1L,1
HNF4A,MT1G,1
HNF4A,NEDD1,1
HNF4A,CETN3,1
HNF4A,SKIL,1
HNF4A,CPSF3,1
HNF4A,SKA3,1
HNF4A,EEF1E1,1
HNF4A,GEMIN2,1
HNF4A,FOXA2,1
HNF4A,ELF1,1
HNF4A,DDIT3,1
HNF4A,OAZ2,1
HNF4A,TFE3,1
HNF4A,SULT1A2,1
HNF4A,MAZ,1
HNF4A,EPAS1,1
HNF4A,DERA,1
HNF4A,IQGAP2,1
HNF4A,FAM13A,1
HNF4A,RAMP1,1
HNF4A,GMEB1,1
HNF4A,AEBP2,1
HNF4A,GRHL1,1
HNF4A,DNMT3B,1
HNF4A,HMGA1,1
HNF4A,STX8,1
HNF4A,G6PC3,1
HNF4A,PRKCE,1
HNF4A,DGAT1,1
HNF4A,PHF20,1
HNF4A,CAMK2D,1
HNF4A,MT1X,1
HNF4A,UGP2,1
HNF4A,NUDT15,1
HNF4A,CKAP2,1
HNF4A,ZFHX3,1
HNF4A,WARS,1
HNF4A,FOXO1,1
HNF4A,ZNF397,1
HNF4A,PIGH,1
HNF4A,MTERF3,1
HNF4A,BST2,1
IRF3,CENPA,1
IRF3,E2F4,1
IRF3,TOP2A,1
IRF3,ZFYVE21,1
JUN,GSN,1
JUN,BZW2,1
JUN,JUND,1
JUN,ATF3,1
JUN,AXL,1
JUN,ATG5,1
JUN,ADNP2,1
JUN,FOSL2,1
JUN,NFATC2,1
JUN,MAFF,1
JUN,S100A16,1
JUN,ARG2,1
JUN,PRC1,1
JUN,ANXA4,1
JUN,PPFIBP2,1
JUN,NEK2,1
JUN,MXD1,1
JUN,CENPN,1
JUN,CAMK2D,1
JUN,ELF1,1
JUN,CYP3A5,1
JUN,KIF20B,1
JUN,FOSB,1
JUN,CENPE,1
JUN,CHEK2,1
JUN,ZNF562,1
JUN,DPCD,1
JUN,ZNF217,1
JUN,AURKA,1
JUN,ANXA3,1
JUN,ZNF512,1
JUN,ZNF121,1
JUN,FLRT3,1
JUN,ZNF561,1
JUN,CKS2,1
JUN,IL32,1
JUN,CREB3L2,1
JUN,EXOSC9,1
JUN,MRPL1,1
JUN,LAPTM4B,1
JUN,POP5,1
JUN,PRMT5,1
JUN,PEF1,1
JUN,FOXA1,1
JUN,SLC7A6,1
JUN,HNRNPH2,1
JUN,C11orf74,1
JUN,AGTRAP,1
JUN,NIF3L1,1
JUN,KPNA2,1
JUN,MTTP,1
JUN,ZNF483,1
JUN,CXXC1,1
JUN,CENPK,1
JUN,ETV4,1
JUN,SPTLC3,1
JUN,APOB,1
JUN,GEMIN2,1
JUN,FGG,1
JUN,AHSG,1
JUN,HGD,1
JUND,GSN,1
JUND,BZW2,1
JUND,NEK2,1
JUND,FOSL2,1
