Gene1,Gene2,Type
NANOG,KIF21A,1
NANOG,MSX1,1
NANOG,ITPR2,1
NANOG,NR1H2,1
NANOG,SNX14,1
NANOG,NUP155,1
NANOG,FAM135A,1
NANOG,SKA3,1
NANOG,ACBD3,1
NANOG,NUSAP1,1
NANOG,TSHZ1,1
NANOG,UBP1,1
NANOG,TIGD1,1
NANOG,PRPF18,1
NANOG,ZBTB41,1
NANOG,PRDM2,1
NANOG,CLGN,1
NANOG,LEO1,1
NANOG,CLDND1,1
NANOG,ZNF587,1
NANOG,ETV3,1
NANOG,TEAD1,1
NANOG,COL1A2,1
NANOG,TGFBR3,1
NANOG,UCP2,1
NANOG,ZNF326,1
NANOG,MYNN,1
NANOG,CD9,1
NANOG,ZNF574,1
NANOG,EHD3,1
NANOG,CAMK2D,1
NANOG,ZNF528,1
NANOG,CCNB2,1
NANOG,SP8,1
NANOG,ESRRG,1
NANOG,PLK4,1
NANOG,PLK1,1
NANOG,JPH1,1
NANOG,ZNF318,1
NANOG,RNF11,1
NANOG,GLIS3,1
NANOG,ACOX3,1
NANOG,TDRD7,1
NANOG,POLI,1
NANOG,HINFP,1
NANOG,ZFP14,1
NANOG,DUSP4,1
NANOG,DPF3,1
NANOG,HERC4,1
NANOG,ZNF518B,1
NANOG,ZIC5,1
NANOG,ZFP42,1
NANOG,VWA5A,1
NANOG,MITF,1
NANOG,LGR5,1
NANOG,HSF2,1
NANOG,CDC23,1
NANOG,TCF3,1
NANOG,MELK,1
NANOG,SEC24D,1
NANOG,KLF8,1
NANOG,CEBPZ,1
NANOG,MND1,1
NANOG,RBCK1,1
NANOG,STAM2,1
NANOG,HMG20B,1
NANOG,DNMT1,1
NANOG,DLGAP5,1
NANOG,CMPK1,1
NANOG,ZNF317,1
NANOG,E4F1,1
NANOG,POU2F2,1
NANOG,MAFG,1
NANOG,ZNF142,1
NANOG,HEATR1,1
NANOG,ZNF438,1
NANOG,SP4,1
NANOG,ZNF423,1
NANOG,COL4A2,1
NANOG,COL4A1,1
NANOG,SH3PXD2A,1
NANOG,GTF2B,1
NANOG,DCAF6,1
NANOG,COQ3,1
NANOG,TDP2,1
NANOG,MNX1,1
NANOG,TAF2,1
NANOG,ZNF264,1
NANOG,SIRT1,1
NANOG,PLOD2,1
NANOG,THAP9,1
NANOG,ZNF544,1
NANOG,TATDN1,1
NANOG,ITGA4,1
NANOG,CC2D1A,1
NANOG,POLR1C,1
NANOG,RLF,1
NANOG,CHAMP1,1
NANOG,TBC1D4,1
NANOG,UTP15,1
NANOG,LRRCC1,1
NANOG,WDR12,1
NANOG,TFE3,1
NANOG,SLC46A3,1
NANOG,ELK1,1
NANOG,DEPDC1B,1
NANOG,ZNF180,1
NANOG,NGLY1,1
NANOG,CPEB4,1
NANOG,ZNF732,1
NANOG,SEMA6D,1
NANOG,NOC3L,1
NANOG,TMEM64,1
NANOG,DMXL2,1
NANOG,CDK6,1
NANOG,ARID3B,1
NANOG,SOS2,1
NANOG,NFAT5,1
NANOG,DAAM1,1
NANOG,ZNF726,1
NANOG,MAP4K5,1
NANOG,GLDC,1
NANOG,CLDN10,1
NANOG,ASB3,1
NANOG,IRF1,1
NANOG,CEP55,1
NANOG,ATMIN,1
NANOG,ZNF624,1
NANOG,NTS,1
NANOG,KLHL7,1
NANOG,ZNF311,1
NANOG,RRN3,1
NANOG,GMEB1,1
NANOG,ZNF418,1
NANOG,RFC3,1
NANOG,OXR1,1
NANOG,JAK1,1
NANOG,DPH2,1
NANOG,NFYB,1
NANOG,FOXH1,1
NANOG,DNA2,1
NANOG,CDCA2,1
NANOG,RIOK1,1
NANOG,CPVL,1
NANOG,ZNF517,1
NANOG,ARHGAP29,1
NANOG,ZBTB42,1
NANOG,STK38,1
NANOG,RALB,1
NANOG,UTP18,1
NANOG,TIPIN,1
NANOG,SAFB2,1
NANOG,SAFB,1
NANOG,JUND,1
NANOG,AXL,1
NANOG,ZNF555,1
NANOG,ZFAND1,1
NANOG,SLC35F2,1
NANOG,PRMT3,1
NANOG,KLF7,1
NANOG,GLT8D1,1
NANOG,ARG2,1
NANOG,ZNF227,1
NANOG,SH3RF1,1
NANOG,MED20,1
NANOG,GRPR,1
NANOG,ZNF502,1
NANOG,PLAA,1
NANOG,DYNC2LI1,1
NANOG,ZNF621,1
NANOG,ZNF101,1
NANOG,RAB5A,1
NANOG,INSIG2,1
NANOG,ELOVL2,1
NANOG,CUX1,1
NANOG,TXLNG,1
NANOG,NR2C1,1
NANOG,KBTBD2,1
NANOG,DNTTIP1,1
NANOG,CLOCK,1
NANOG,BTBD10,1
NANOG,ZNF281,1
NANOG,EFR3A,1
NR5A2,PPP3CB,1
NR5A2,ARID3A,1
NR5A2,AMN1,1
NR5A2,E2F4,1
NR5A2,VWA5A,1
NR5A2,KLF8,1
NR5A2,PIK3R3,1
NR5A2,NR1D1,1
NR5A2,B3GALNT1,1
NR5A2,TBC1D15,1
NR5A2,ZNF239,1
NR5A2,DBP,1
NR5A2,TMX3,1
NR5A2,NOC3L,1
NR5A2,ANKRD28,1
NR5A2,BMP4,1
NR5A2,ZNF785,1
NR5A2,ODC1,1
NR5A2,ZNF473,1
NR5A2,UACA,1
NR5A2,DNA2,1
NR5A2,STAT1,1
NR5A2,VENTX,1
NR5A2,MRRF,1
NR5A2,C10orf88,1
NR5A2,ZIK1,1
OTX2,ZNF668,1
OTX2,POU2F1,1
OTX2,RAD54B,1
OTX2,MLLT3,1
OTX2,PLAGL1,1
OTX2,EPB41L5,1
OTX2,CCNA2,1
OTX2,FASTKD5,1
OTX2,BAZ2A,1
OTX2,ZNF576,1
OTX2,ZNF791,1
OTX2,ZNF490,1
OTX2,SDC2,1
OTX2,RRM2B,1
OTX2,PCNA,1
OTX2,PALLD,1
OTX2,POLQ,1
OTX2,ARNT,1
OTX2,CLP1,1
OTX2,RIOK2,1
OTX2,ZNF574,1
OTX2,ZNF124,1
OTX2,OXR1,1
OTX2,ZNF491,1
OTX2,CCPG1,1
OTX2,HIF1A,1
OTX2,SASS6,1
OTX2,ATF6,1
OTX2,ZNF473,1
OTX2,ZNF202,1
OTX2,CDC27,1
OTX2,C4orf46,1
OTX2,SNX18,1
OTX2,ESRRG,1
OTX2,ZNF93,1
OTX2,EMB,1
OTX2,ARMC9,1
OTX2,MAZ,1
OTX2,MIA3,1
OTX2,ZNF737,1
OTX2,COL1A2,1
OTX2,TSEN15,1
OTX2,CRYZL1,1
OTX2,GSC,1
OTX2,PA2G4,1
OTX2,HESX1,1
OTX2,C5orf22,1
OTX2,JAK1,1
OTX2,PPARD,1
OTX2,ZBED4,1
OTX2,DPYSL3,1
OTX2,RNF19A,1
OTX2,HMGA1,1
OTX2,ADNP,1
OTX2,TEFM,1
OTX2,CDK17,1
OTX2,TNC,1
OTX2,SETD7,1
OTX2,SOX15,1
OTX2,HMG20A,1
OTX2,DUSP11,1
OTX2,TCF3,1
OTX2,NAIF1,1
OTX2,ARHGAP28,1
OTX2,E2F3,1
OTX2,PPIP5K2,1
OTX2,COQ5,1
OTX2,TP53,1
OTX2,PRMT3,1
OTX2,TMCC1,1
OTX2,RBM47,1
OTX2,SMN1,1
OTX2,TADA1,1
OTX2,RAD51AP1,1
OTX2,CEP290,1
OTX2,CNKSR3,1
OTX2,ZNF281,1
OTX2,CD9,1
OTX2,PRIM1,1
OTX2,ZNF77,1
OTX2,CDC20,1
OTX2,CDCA2,1
OTX2,SOX4,1
OTX2,CRX,1
OTX2,WDR3,1
OTX2,TMEM206,1
OTX2,ASNSD1,1
OTX2,MBTPS2,1
OTX2,RGPD2,1
OTX2,FLRT3,1
OTX2,UNC5D,1
OTX2,MRPL1,1
OTX2,YBX1,1
OTX2,KIFAP3,1
OTX2,NUP54,1
OTX2,ZNF302,1
OTX2,RND3,1
OTX2,GMEB1,1
OTX2,VTA1,1
OTX2,STAT3,1
OTX2,GNG2,1
OTX2,KLF12,1
OTX2,NEDD4,1
OTX2,CREB5,1
OTX2,ZBTB41,1
OTX2,RBPJ,1
OTX2,PFKFB2,1
OTX2,GOLPH3L,1
OTX2,ZBTB20,1
OTX2,PLXNA2,1
OTX2,CDK5RAP1,1
OTX2,RNF26,1
OTX2,RNF138,1
OTX2,ZNF691,1
OTX2,DPF3,1
OTX2,ANKRD28,1
OTX2,TIPIN,1
OTX2,ECT2,1
OTX2,NAGA,1
OTX2,XRN1,1
OTX2,ATP11B,1
OTX2,ZNF227,1
OTX2,CSTF1,1
OTX2,IQGAP2,1
OTX2,ZNF24,1
OTX2,ISL1,1
OTX2,LTN1,1
OTX2,WDR12,1
OTX2,PTPRD,1
OTX2,TCF4,1
OTX2,TRIP4,1
OTX2,GRHL3,1
OTX2,SAMD8,1
OTX2,ZNF345,1
OTX2,TFB2M,1
OTX2,CER1,1
OTX2,CDC5L,1
OTX2,TRIM2,1
OTX2,IRF9,1
OTX2,MBD6,1
OTX2,BRCA1,1
OTX2,SLC39A11,1
OTX2,ZNF846,1
OTX2,CTDSPL2,1
OTX2,ZNF589,1
OTX2,DDX20,1
OTX2,ZNF687,1
OTX2,MID1,1
OTX2,ACOX3,1
OTX2,DUSP12,1
OTX2,NCAPG,1
OTX2,TMX3,1
OTX2,PALB2,1
OTX2,PAK1IP1,1
OTX2,CDCA5,1
OTX2,REST,1
OTX2,PNPLA8,1
OTX2,METTL18,1
OTX2,C1orf112,1
OTX2,OTUD6B,1
OTX2,BUB1B,1
OTX2,NOP16,1
OTX2,ZFC3H1,1
OTX2,PIP4K2A,1
OTX2,ZNF607,1
OTX2,NRIP1,1
OTX2,LGR4,1
OTX2,ZNF611,1
OTX2,REV3L,1
OTX2,FAM114A2,1
OTX2,ZNF417,1
OTX2,ZNF226,1
OTX2,CEP57L1,1
OTX2,ZBTB4,1
OTX2,EXO1,1
OTX2,BCAS2,1
OTX2,TFB1M,1
OTX2,BBS4,1
OTX2,KLHL12,1
OTX2,CELF2,1
OTX2,ZNF850,1
OTX2,NOL11,1
OTX2,CLDND1,1
OTX2,ATG4C,1
OTX2,VEZF1,1
OTX2,KNTC1,1
OTX2,CYB5R4,1
OTX2,FASTKD1,1
OTX2,BCL11B,1
OTX2,NME2,1
OTX2,ELF3,1
OTX2,ZNF165,1
OTX2,KLHL28,1
OTX2,KLHL4,1
OTX2,ZNF670,1
OTX2,DARS2,1
OTX2,ZNF883,1
OTX2,FOXN3,1
OTX2,MEF2C,1
OTX2,CREB3L2,1
OTX2,ZNF266,1
OTX2,RPF1,1
OTX2,PELI2,1
OTX2,SOX6,1
OTX2,ZDHHC17,1
OTX2,SKIL,1
OTX2,NR2E1,1
OTX2,FAM135A,1
OTX2,HPS5,1
OTX2,NANOG,1
OTX2,RFPL2,1
OTX2,KIF15,1
OTX2,TTC14,1
OTX2,SREBF2,1
OTX2,PRC1,1
OTX2,ANKZF1,1
OTX2,ARL4D,1
OTX2,TBC1D4,1
OTX2,DTL,1
OTX2,GATM,1
OTX2,NBAS,1
OTX2,RNF11,1
OTX2,ZNF559,1
OTX2,THOC5,1
OTX2,GFM1,1
OTX2,FAM173B,1
OTX2,ZCCHC10,1
OTX2,PLK1,1
OTX2,CALB1,1
OTX2,STX12,1
OTX2,MCCC1,1
OTX2,ZNF736,1
OTX2,ZNF26,1
OTX2,ARL4A,1
OTX2,MBNL2,1
OTX2,STAT2,1
OTX2,RORB,1
OTX2,GPR89B,1
OTX2,WLS,1
OTX2,SLC25A38,1
OTX2,NUP35,1
OTX2,LYPLAL1,1
OTX2,FNDC3B,1
OTX2,CCDC66,1
OTX2,SEMA3A,1
OTX2,ZNF585B,1
OTX2,RBM23,1
OTX2,MORC3,1
OTX2,ZBTB11,1
OTX2,HMMR,1
OTX2,MAFG,1
OTX2,KIF18A,1
OTX2,PGAP1,1
OTX2,PAM,1
OTX2,PPP1R9A,1
OTX2,PLK4,1
OTX2,ELL2,1
OTX2,ZBTB3,1
OTX2,DNAAF2,1
OTX2,FBXO5,1
OTX2,KLF5,1
OTX2,E4F1,1
OTX2,SLC35F2,1
OTX2,ZNF211,1
OTX2,NR2C1,1
OTX2,MBD1,1
OTX2,CEP70,1
OTX2,ATP2B4,1
OTX2,FEZ2,1
OTX2,SP4,1
OTX2,DCAF6,1
OTX2,ZNF223,1
OTX2,ZNF586,1
OTX2,WDHD1,1
OTX2,ZSCAN30,1
OTX2,WWP1,1
OTX2,ZNF672,1
OTX2,SLC19A2,1
OTX2,CXXC1,1
OTX2,KDM2B,1
OTX2,CENPQ,1
OTX2,RAB3GAP1,1
OTX2,LTBP1,1
OTX2,TERF1,1
OTX2,NR1H2,1
OTX2,ZNF234,1
OTX2,SIRT1,1
OTX2,THAP5,1
OTX2,DNAJB9,1
OTX2,BATF2,1
OTX2,ZNF880,1
OTX2,ETV4,1
OTX2,ZNF101,1
OTX2,SLC39A8,1
OTX2,IFT52,1
OTX2,CHEK2,1
OTX2,NR6A1,1
OTX2,MXI1,1
OTX2,EPB41L3,1
OTX2,PIBF1,1
OTX2,COMMD8,1
OTX2,TOP2A,1
OTX2,HACL1,1
OTX2,PLAA,1
OTX2,ZNF284,1
OTX2,PROM1,1
OTX2,GMCL1,1
OTX2,CDC23,1
OTX2,HSD17B11,1
OTX2,KLF7,1
OTX2,RTKN2,1
OTX2,NFIA,1
OTX2,ZNF317,1
OTX2,ZC3HC1,1
OTX2,CUTC,1
OTX2,TSC1,1
OTX2,ZNF764,1
OTX2,GPR83,1
OTX2,SHOC2,1
OTX2,BBIP1,1
OTX2,GLIS3,1
OTX2,BRCA2,1
OTX2,ZNF442,1
OTX2,ZNF598,1
OTX2,ALG6,1
OTX2,ZNF793,1
OTX2,YPEL5,1
OTX2,HIBCH,1
OTX2,ZNF57,1
OTX2,VWA5A,1
OTX2,NUSAP1,1
OTX2,UNC13B,1
OTX2,GATAD2B,1
OTX2,PSMG1,1
OTX2,ZNF721,1
OTX2,SATB1,1
OTX2,ZNF555,1
OTX2,ENC1,1
OTX2,POLE2,1
OTX2,DMXL2,1
OTX2,STC1,1
OTX2,CDKN3,1
OTX2,MBIP,1
OTX2,FBN1,1
OTX2,DDHD2,1
OTX2,MFAP1,1
OTX2,SKA3,1
OTX2,ZNF587,1
OTX2,ZNF582,1
OTX2,CEP55,1
OTX2,CEP85L,1
OTX2,FOSB,1
OTX2,ZNF92,1
OTX2,ZNF562,1
OTX2,CHCHD3,1
OTX2,ZNF3,1
OTX2,DEPDC1B,1
OTX2,TFDP2,1
OTX2,HSPA13,1
OTX2,YY1,1
OTX2,CGGBP1,1
OTX2,LEO1,1
OTX2,DLGAP5,1
OTX2,ZNF706,1
OTX2,NEDD9,1
OTX2,RAB5A,1
OTX2,NOC3L,1
OTX2,ZNF646,1
OTX2,TTC39B,1
OTX2,MAT2B,1
OTX2,CPD,1
OTX2,PPM1H,1
OTX2,PREPL,1
OTX2,NUP155,1
OTX2,RGPD6,1
OTX2,ZNF138,1
OTX2,RGMB,1
OTX2,ZNF433,1
OTX2,CA14,1
OTX2,ZNF207,1
OTX2,LIN28B,1
OTX2,HDHD2,1
OTX2,ZNF146,1
OTX2,ZSCAN16,1
OTX2,SCLT1,1
OTX2,LIX1,1
OTX2,FBXO11,1
OTX2,CEBPZ,1
OTX2,ALKBH1,1
OTX2,GDAP1,1
OTX2,FBXO28,1
OTX2,CBLL1,1
OTX2,VPS13C,1
OTX2,FER,1
OTX2,SMAD3,1
OTX2,DERA,1
OTX2,ZNF624,1
OTX2,MEX3C,1
OTX2,SLC35F1,1
OTX2,MRPS35,1
OTX2,TCF7,1
OTX2,ZNF180,1
OTX2,COMMD10,1
OTX2,ALPK2,1
OTX2,KRCC1,1
OTX2,ZNF229,1
OTX2,LRP4,1
OTX2,MTRR,1
OTX2,MECP2,1
OTX2,IKZF4,1
OTX2,RARB,1
OTX2,APPBP2,1
OTX2,THADA,1
OTX2,CCDC82,1
OTX2,COL5A2,1
OTX2,FOXP1,1
OTX2,ZNF654,1
OTX2,NLGN4X,1
OTX2,LRRCC1,1
OTX2,IPO11,1
OTX2,ITPR2,1
OTX2,GLT8D1,1
OTX2,ZBTB9,1
OTX2,CENPBD1,1
OTX2,HAS2,1
OTX2,ZNF253,1
OTX2,ZNF83,1
OTX2,PRICKLE1,1
OTX2,KIF23,1
OTX2,COQ3,1
OTX2,ZNF563,1
OTX2,ZNF709,1
OTX2,SALL2,1
OTX2,CCDC126,1
OTX2,MAPRE2,1
OTX2,TBPL1,1
OTX2,NCAM1,1
OTX2,ZDHHC6,1
OTX2,PIK3CA,1
OTX2,SATB2,1
OTX2,VENTX,1
OTX2,FOXN2,1
OTX2,ZNF134,1
OTX2,TMSB15B,1
OTX2,POLD3,1
OTX2,UCP2,1
OTX2,LRR1,1
OTX2,JUN,1
OTX2,ZNF468,1
OTX2,ST8SIA1,1
OTX2,CDC14B,1
OTX2,RELL1,1
OTX2,NR3C1,1
OTX2,SLC29A1,1
OTX2,AHR,1
OTX2,C3orf14,1
OTX2,USP44,1
OTX2,DCLK1,1
OTX2,CEBPG,1
OTX2,ADAMTS3,1
OTX2,ZNF33B,1
OTX2,SACS,1
OTX2,TSPAN12,1
OTX2,WDR41,1
OTX2,CDC73,1
OTX2,ZNF773,1
OTX2,BBX,1
OTX2,ZNF30,1
OTX2,CC2D1A,1
OTX2,ZMAT1,1
OTX2,ANKRD50,1
OTX2,SEMA6D,1
OTX2,ACBD3,1
OTX2,SMAD5,1
OTX2,RNF13,1
OTX2,TET2,1
OTX2,KLHL24,1
OTX2,RGS5,1
OTX2,DOCK4,1
OTX2,THAP9,1
OTX2,DKK4,1
OTX2,ARHGAP42,1
OTX2,ZFP30,1
OTX2,SLC30A9,1
OTX2,ZNF587B,1
OTX2,DIAPH2,1
OTX2,ZNF844,1
OTX2,KIAA1324L,1
OTX2,ZNF544,1
OTX2,TRAPPC8,1
OTX2,ANKFY1,1
OTX2,PIK3R3,1
OTX2,VAX1,1
OTX2,IFI16,1
OTX2,AGL,1
OTX2,ATL2,1
OTX2,CCDC6,1
OTX2,MYCN,1
OTX2,VSNL1,1
OTX2,PGM2,1
OTX2,HHEX,1
OTX2,CCNE2,1
OTX2,CLDN11,1
OTX2,AXL,1
OTX2,HEATR1,1
OTX2,TJP2,1
OTX2,MED12L,1
OTX2,PBX1,1
OTX2,CAP2,1
OTX2,GRPR,1
OTX2,CPVL,1
OTX2,CDK6,1
OTX2,KLF17,1
OTX2,CCDC80,1
OTX2,ZBED5,1
OTX2,ALCAM,1
OTX2,HMBOX1,1
OTX2,ZNF557,1
OTX2,RNF20,1
OTX2,PHF21A,1
OTX2,MAN1A1,1
OTX2,MAF,1
OTX2,SALL4,1
OTX2,UBE2D1,1
OTX2,ITGA6,1
OTX2,AURKB,1
OTX2,NODAL,1
OTX2,COL5A1,1
OTX2,BMP4,1
OTX2,SH3BGRL2,1
OTX2,GRHL2,1
OTX2,COL1A1,1
OTX2,PLOD2,1
OTX2,ZEB1,1
OTX2,PLCB4,1
OTX2,ZNF70,1
OTX2,MSX1,1
OTX2,PPP3CB,1
OTX2,MSANTD4,1
OTX2,GPC4,1
OTX2,TBCK,1
OTX2,AK4,1
OTX2,RHOBTB3,1
OTX2,GDF3,1
OTX2,EHD3,1
OTX2,DSE,1
OTX2,NFATC1,1
OTX2,CD200,1
OTX2,PIM2,1
OTX2,ZNF121,1
OTX2,ZFP62,1
OTX2,SGCE,1
OTX2,ZNF300,1
OTX2,JPH1,1
OTX2,CLK1,1
OTX2,NFE2,1
OTX2,ZNF488,1
OTX2,ALDH9A1,1
OTX2,TXLNG,1
OTX2,SEMA5A,1
OTX2,ST8SIA4,1
OTX2,L3MBTL1,1
OTX2,BAMBI,1
OTX2,PRDM5,1
OTX2,ZNF860,1
OTX2,OSBPL10,1
OTX2,ESRP1,1
OTX2,TFAP2A,1
OTX2,ARID5A,1
OTX2,PTPRZ1,1
OTX2,INSM1,1
OTX2,ZNF142,1
OTX2,COL4A6,1
OTX2,COL4A5,1
OTX2,ZNF518B,1
OTX2,ZNF236,1
OTX2,RIOK1,1
OTX2,GLI1,1
OTX2,AHDC1,1
OTX2,RREB1,1
OTX2,ENPP1,1
OTX2,TEAD4,1
OTX2,MOSPD1,1
OTX2,SH3PXD2A,1
OTX2,RRAS2,1
OTX2,TXLNA,1
OTX2,ISCA1,1
OTX2,PGM1,1
OTX2,ARMCX2,1
OTX2,ZSCAN10,1
OTX2,TFCP2,1
OTX2,MECOM,1
OTX2,DLC1,1
OTX2,PIK3R5,1
OTX2,MATN3,1
OTX2,ZNF276,1
OTX2,SOX18,1
OTX2,B3GALNT1,1
OTX2,PBX2,1
OTX2,ZNF697,1
OTX2,MMP16,1
OTX2,ZNF85,1
OTX2,NFATC3,1
OTX2,ZNF333,1
OTX2,TMEM64,1
OTX2,RFX4,1
OTX2,RBM24,1
OTX2,ZKSCAN1,1
OTX2,THAP4,1
OTX2,PRKD1,1
OTX2,ANKRD6,1
OTX2,PRRX1,1
OTX2,GCA,1
OTX2,ZIK1,1
OTX2,QPCT,1
OTX2,DSCC1,1
OTX2,HEPH,1
OTX2,PHLDB2,1
OTX2,ZNF365,1
OTX2,SERPINE2,1
OTX2,ZNF418,1
OTX2,ETV1,1
OTX2,VDR,1
OTX2,ZNF827,1
OTX2,L3MBTL4,1
OTX2,VIM,1
OTX2,TEAD2,1
POU5F1,REST,1
POU5F1,STAT3,1
POU5F1,PRICKLE1,1
POU5F1,NANOG,1
POU5F1,SOX6,1
POU5F1,ZBTB4,1
POU5F1,CD200,1
POU5F1,RGPD2,1
POU5F1,DUSP12,1
POU5F1,USP44,1
POU5F1,E2F7,1
POU5F1,OTX2,1
POU5F1,GDF3,1
POU5F1,FOXP1,1
POU5F1,ZNF532,1
POU5F1,PLAGL1,1
POU5F1,HESX1,1
POU5F1,SACS,1
POU5F1,ETV1,1
POU5F1,RAD54B,1
POU5F1,PHLDB2,1
POU5F1,ARHGAP42,1
POU5F1,AK4,1
POU5F1,DCLK1,1
POU5F1,ZNF101,1
POU5F1,CDX1,1
POU5F1,POU2F1,1
POU5F1,KLF5,1
POU5F1,NUP155,1
POU5F1,NFAT5,1
POU5F1,RFX4,1
POU5F1,ZNF589,1
POU5F1,CDC14B,1
POU5F1,ANKRD26,1
POU5F1,ADNP,1
POU5F1,DDX20,1
POU5F1,SMAD3,1
POU5F1,CER1,1
POU5F1,ZNF202,1
POU5F1,TRMT61B,1
POU5F1,MED23,1
POU5F1,PITX2,1
POU5F1,FOXN3,1
POU5F1,ETV4,1
POU5F1,ENC1,1
POU5F1,GPC6,1
POU5F1,PEX3,1
POU5F1,ZBTB40,1
POU5F1,TET2,1
POU5F1,ZNF563,1
POU5F1,AKAP2,1
POU5F1,PBX1,1
POU5F1,TMCC1,1
POU5F1,ZNF296,1
POU5F1,TRIP4,1
POU5F1,PPIP5K2,1
POU5F1,SFRP2,1
POU5F1,L3MBTL4,1
POU5F1,ESRP1,1
POU5F1,ZNF793,1
POU5F1,KBTBD2,1
POU5F1,CDC7,1
POU5F1,ANKRD28,1
POU5F1,NFIA,1
POU5F1,TAL1,1
POU5F1,STAT1,1
POU5F1,ARMC8,1
POU5F1,RRAS2,1
POU5F1,TNC,1
POU5F1,MRPL1,1
POU5F1,LIN28B,1
POU5F1,GTF3C3,1
POU5F1,ARID5A,1
POU5F1,NODAL,1
POU5F1,CASD1,1
POU5F1,TRMT1L,1
POU5F1,WLS,1
POU5F1,TCF4,1
POU5F1,LIPG,1
POU5F1,KLF7,1
POU5F1,EPB41L5,1
POU5F1,LPIN1,1
POU5F1,MEF2C,1
POU5F1,PIM2,1
POU5F1,SEMA6D,1
POU5F1,SLC35A3,1
POU5F1,FEZ2,1
POU5F1,FOXH1,1
POU5F1,RGMB,1
POU5F1,YEATS4,1
POU5F1,PIK3R3,1
POU5F1,PAK1IP1,1
POU5F1,NCAM1,1
POU5F1,LHX2,1
POU5F1,FASTKD1,1
POU5F1,TEFM,1
POU5F1,MMP16,1
POU5F1,LGR4,1
POU5F1,DKK1,1
POU5F1,PTGFRN,1
POU5F1,E2F3,1
POU5F1,HACL1,1
POU5F1,ZSCAN22,1
POU5F1,PAM,1
POU5F1,USP53,1
POU5F1,ZNF165,1
POU5F1,RAB5A,1
POU5F1,ZSCAN10,1
POU5F1,ARHGAP28,1
POU5F1,NFYB,1
POU5F1,TIGD1,1
POU5F1,DNAJC11,1
POU5F1,CDCA2,1
POU5F1,RBM47,1
POU5F1,CDK5RAP1,1
POU5F1,NIN,1
POU5F1,FOXN2,1
POU5F1,NXF1,1
POU5F1,CCNB2,1
POU5F1,TDP2,1
POU5F1,ELF3,1
POU5F1,SLC39A11,1
POU5F1,SALL2,1
POU5F1,GFM1,1
POU5F1,NDUFC2-KCTD14,1
POU5F1,ZNF721,1
POU5F1,MIA3,1
POU5F1,GCA,1
POU5F1,MAT2B,1
POU5F1,HMGA1,1
POU5F1,ZNF582,1
POU5F1,IQGAP2,1
POU5F1,LIG4,1
POU5F1,NUP54,1
POU5F1,ZBTB32,1
POU5F1,ZNF785,1
POU5F1,NFX1,1
POU5F1,RND3,1
POU5F1,NCAPG,1
POU5F1,ZNF440,1
POU5F1,NOC3L,1
POU5F1,TBPL1,1
PRDM1,RBCK1,1
PRDM1,SP110,1
PRDM1,MIA3,1
PRDM1,PCNA,1
PRDM1,FOXP1,1
PRDM1,NKX3-1,1
PRDM1,RGPD2,1
PRDM1,NR2C1,1
PRDM1,MECOM,1
PRDM1,RND3,1
PRDM1,CHCHD3,1
PRDM1,CNKSR3,1
PRDM1,TBPL1,1
PRDM1,CLOCK,1
PRDM1,SH2B3,1
PRDM1,PREPL,1
PRDM1,CER1,1
PRDM1,CLGN,1
PRDM1,KIF18A,1
PRDM1,SEMA3E,1
PRDM1,ANGPT2,1
REST,CYB5R4,1
REST,HES3,1
REST,GDAP1,1
REST,C3orf14,1
REST,CALB1,1
REST,PUS3,1
REST,CHCHD4,1
REST,SLC35F1,1
REST,AGPAT5,1
REST,NR6A1,1
REST,ELOVL2,1
REST,ZBTB32,1
REST,CASD1,1
REST,JAK1,1
REST,SLC36A4,1
REST,SIX6,1
REST,KLHL7,1
REST,ZNF326,1
REST,RGPD2,1
REST,ZNF655,1
REST,FOXN4,1
REST,VSX1,1
REST,NRIP1,1
REST,COL1A2,1
REST,AZI2,1
REST,CDK5RAP1,1
REST,ZBTB10,1
REST,LIPA,1
REST,ZNF10,1
REST,PMAIP1,1
REST,GABRB3,1
REST,ZDHHC6,1
REST,OAS1,1
REST,LGR5,1
REST,CCDC6,1
REST,LHX1,1
REST,WDR35,1
REST,ZBTB4,1
REST,ID2,1
REST,NUP35,1
REST,ZNF664,1
REST,TCF4,1
REST,TIGD1,1
REST,GTF3C3,1
REST,ZNF276,1
REST,HES2,1
REST,PLAG1,1
REST,ZNF423,1
REST,CLDND1,1
REST,ZNF282,1
REST,PIK3R5,1
REST,TRIP4,1
REST,NXF1,1
REST,BTBD10,1
REST,BATF2,1
REST,GTF2B,1
REST,TSC1,1
REST,TEFM,1
REST,THYN1,1
REST,MRPS35,1
REST,IRF9,1
REST,LRP12,1
REST,POU3F1,1
REST,FBXO28,1
REST,RNF13,1
REST,JUNB,1
REST,SKA3,1
REST,UBP1,1
REST,NUP54,1
REST,NBAS,1
REST,MRPL1,1
REST,MED23,1
REST,PEX3,1
REST,ZKSCAN1,1
REST,ZNF124,1
REST,ETS2,1
REST,ANKMY2,1
REST,NOL11,1
REST,TRUB1,1
REST,EDEM1,1
REST,MBTPS2,1
REST,SREBF2,1
REST,CADM1,1
REST,ATF6,1
REST,POLR1B,1
REST,GPR89B,1
REST,NDUFC2-KCTD14,1
REST,TBC1D23,1
REST,PCNA,1
REST,STK17B,1
REST,PENK,1
REST,TIPARP,1
REST,KANSL2,1
